year,month,admin,average_rainfall,rain_anomaly_1month,rain_anomaly_3month,ndvi_anomaly
2018,7,Sa'ada,10.913,129.206693523396,121.092077087794,104.944427449215
2018,8,Sa'ada,20.9,122.229133460327,151.171906900776,106.391357401804
2018,9,Sa'ada,1.306,147.537705191234,149.018366054465,106.957273838662
2018,10,Sa'ada,1.744,138.629842180775,152.440247571984,104.207613003463
2018,11,Sa'ada,1.903,159.435028248588,184.60932518099,114.236721877869
2018,12,Sa'ada,3.173,102.410309442367,175.183871815077,116.259810341069
2019,1,Sa'ada,2.916,114.573643410853,153.13972667295,110.541873049941
2019,2,Sa'ada,4.042,97.0786857879961,109.640750670241,104.508205428094
2019,3,Sa'ada,21.17,98.3167082294264,104.623524302128,102.717575170547
2019,4,Sa'ada,43.159,91.0338004064606,91.8471388716055,101.313678555342
2019,5,Sa'ada,12.324,77.4451452429599,83.0627387599177,101.659973182404
2019,6,Sa'ada,0.166,142.946310207689,92.8794953308166,110.852580263456
2019,7,Sa'ada,10.913,95.8630306786489,94.7983583154889,117.438049611389
2019,8,Sa'ada,20.9,80.1034094001477,105.779229617531,114.159099933534
2019,9,Sa'ada,1.306,76.8227647696025,73.6940867403185,114.561215559878
2019,10,Sa'ada,1.744,103.99031563845,74.9590234116985,112.859998156658
2019,11,Sa'ada,1.903,98.3746197305519,80.1005289020593,112.561318115395
2019,12,Sa'ada,3.173,104.239917269907,105.194378775939,113.570658526836
2020,1,Sa'ada,2.916,102.286821705426,125.1178133836,113.543907467551
2020,2,Sa'ada,4.042,106.859397526368,117.522788203753,110.606006393492
2020,3,Sa'ada,21.17,95.24106400665,101.11738460931,105.84686202358
2020,4,Sa'ada,43.159,103.208899347524,102.38444092086,107.352026151682
2020,5,Sa'ada,12.324,134.149862307897,119.175482417475,117.620099335345
2020,6,Sa'ada,0.166,108.152894387981,122.418289290681,122.084330871504
2020,7,Sa'ada,10.913,128.951038115897,136.741613133476,119.057895499509
2020,8,Sa'ada,20.9,302.6202231466,256.071866067783,124.114733865382
2020,9,Sa'ada,1.306,96.1711524039663,228.862618159642,130.244316623063
2020,10,Sa'ada,1.744,103.353658536585,226.171196516378,126.047321228719
2020,11,Sa'ada,1.903,97.4445893089961,96.852845192993,117.570851961908
2020,12,Sa'ada,3.173,113.173176358285,111.400052534804,116.043170098562
2021,1,Sa'ada,2.916,101.434108527132,109.112865221489,115.717880997754
2021,2,Sa'ada,4.042,112.527505880568,118.723860589812,113.221937346466
2021,3,Sa'ada,21.17,111.881753948462,116.279069767442,114.741792414356
2021,4,Sa'ada,43.159,63.1324205797412,80.2320213555988,109.127143513854
2021,5,Sa'ada,12.324,152.591720707116,114.914536193555,109.914597362227
2021,6,Sa'ada,0.166,91.3886433937252,110.350437115041,112.025071282966
2021,7,Sa'ada,10.913,94.8326619150914,138.285153461813,109.545686971556
2021,8,Sa'ada,20.9,229.607744042297,184.695794201715,123.271794689935
2021,9,Sa'ada,1.306,79.7600199983335,165.240541364671,122.043415334172
2021,10,Sa'ada,1.744,103.434361549498,170.61183550652,116.562272050982
2021,11,Sa'ada,1.903,102.90308561495,84.4667842004576,114.202008898257
2021,12,Sa'ada,3.173,106.507040012728,110.080115576569,110.656103493993
2022,1,Sa'ada,2.916,118.813953488372,121.082704995287,108.324035970293
2022,2,Sa'ada,4.042,102.632976705365,119.260053619303,107.544890294259
2022,3,Sa'ada,21.17,107.05527847049,116.314604967031,106.160439529883
2022,4,Sa'ada,12.517,58.4607979463044,72.2437428496879,103.97011501725
2016,1,Sana'a,1.506,113.537370070945,125.66989558435,98.4386161959135
2016,2,Sana'a,2.6719999999999997,114.082527081783,129.432665424045,98.913411146358
2016,3,Sana'a,6.585000000000001,128.644967133919,141.331195819974,100.531177296864
2016,4,Sana'a,35.104,90.9813585595612,110.21118511329,99.0971349227555
2016,5,Sana'a,12.587,203.085111625844,173.982319078947,113.998005731832
2016,6,Sana'a,0.679,96.4428229392315,161.534693361566,117.130936235369
2016,7,Sana'a,32.772,98.2878019521239,172.429732745338,111.866775406036
2016,8,Sana'a,54.015,290.767531550454,246.844325692589,123.880657911747
2016,9,Sana'a,3.206,67.0178613750458,189.754053270121,128.125141316889
2016,10,Sana'a,0.146,103.958004273901,197.913532817488,114.486663520802
2016,11,Sana'a,2.876,122.803289291324,74.1369611866914,107.434187575013
2016,12,Sana'a,2.497,111.997220721068,130.593575899305,108.979472725987
2017,1,Sana'a,1.506,112.654677445966,134.947792175116,102.518280646508
2017,2,Sana'a,2.6719999999999997,109.335979492268,124.563140726934,105.555561578608
2017,3,Sana'a,6.585000000000001,139.470974895066,145.404346277164,108.752733876802
2017,4,Sana'a,35.104,72.2087523351485,97.0581344757187,107.032930210555
2017,5,Sana'a,12.587,116.642846582229,108.131167763158,103.812227972073
2017,6,Sana'a,0.679,192.007752821799,125.128391511148,111.860562732842
2017,7,Sana'a,32.772,171.492447788865,163.767422914121,106.685310151609
2017,8,Sana'a,54.015,186.44371616361,208.273098017157,105.562579825299
2017,9,Sana'a,3.206,147.057936354039,182.709714845821,109.02179464255
2017,10,Sana'a,0.146,107.590820403233,176.186353552297,103.801344043738
2017,11,Sana'a,2.876,101.89411438603,147.632242338382,101.041735472289
2017,12,Sana'a,2.497,104.207519493554,110.77790769654,99.5851323550132
2018,1,Sana'a,1.506,112.902161359512,114.555289973582,99.0067882868979
2018,2,Sana'a,2.6719999999999997,116.50541635657,123.910764212488,100.708708539412
2018,3,Sana'a,6.585000000000001,121.295636334838,137.103669397934,101.879636910808
2018,4,Sana'a,35.104,104.054215191383,119.09367783393,100.069480641784
2018,5,Sana'a,12.587,126.67685180622,124.90234375,105.337707981609
2018,6,Sana'a,0.679,116.309428799453,123.240048670259,108.318252237683
2018,7,Sana'a,32.772,150.335350891543,140.589412535643,103.453538360214
2018,8,Sana'a,54.015,99.1978851690235,116.381662213472,99.0875733384189
2018,9,Sana'a,3.206,119.108870359598,117.660355467539,101.612744636389
2018,10,Sana'a,0.146,124.584223729443,111.982035604134,100.432963242194
2018,11,Sana'a,2.876,110.228217684561,126.296381174608,114.176233400414
2018,12,Sana'a,2.497,109.233382228055,134.039480019259,118.698025593032
2019,1,Sana'a,1.506,115.129516581422,126.02214114983,111.660756853783
2019,2,Sana'a,2.6719999999999997,107.690399404614,123.066169617894,105.840205034357
2019,3,Sana'a,6.585000000000001,117.35962619783,129.426433915212,104.40528659123
2019,4,Sana'a,35.104,114.448110020271,122.614545332842,101.805346888538
2019,5,Sana'a,12.587,94.5493075747869,106.193462171053,103.605609820371
2019,6,Sana'a,0.679,183.593660928058,125.420729105763,120.190556595822
2019,7,Sana'a,32.772,106.548884890125,124.180436746188,123.2690759126
2019,8,Sana'a,54.015,69.8672798710822,98.9073266769793,121.831399799938
2019,9,Sana'a,3.206,53.9073104518131,63.1590002100399,121.188675730585
2019,10,Sana'a,0.146,129.536374616743,62.2790974514366,119.594761953835
2019,11,Sana'a,2.876,103.05830176476,62.7429738119544,119.813328205633
2019,12,Sana'a,2.497,110.599861036053,133.585528578307,116.329659827585
2020,1,Sana'a,1.506,112.225705329154,136.721600201283,115.771288944456
2020,2,Sana'a,2.6719999999999997,111.295790953444,137.016542404473,112.478506735821
2020,3,Sana'a,6.585000000000001,107.507721549062,122.538890868068,106.030913956585
2020,4,Sana'a,35.104,92.7540840255972,101.643294621641,106.550507882138
2020,5,Sana'a,12.587,195.327977921246,164.780359100877,122.49821181908
2020,6,Sana'a,0.679,127.881655455478,165.979805002923,138.694835158514
2020,7,Sana'a,32.772,175.238562626097,201.61521704479,142.403826116487
2020,8,Sana'a,54.015,289.599666841695,273.538180284067,144.746819136617
2020,9,Sana'a,3.206,93.9004158317713,215.702983566878,141.855023496461
2020,10,Sana'a,0.146,104.599089473195,210.792706022401,134.636200590483
2020,11,Sana'a,2.876,101.838676891804,95.5478239129982,121.73880920892
2020,12,Sana'a,2.497,115.093028642013,118.219960107298,120.683212902715
2021,1,Sana'a,1.506,112.283451575648,122.914832054346,121.401754008254
2021,2,Sana'a,2.6719999999999997,131.902753659142,142.532618825722,118.30375050684
2021,3,Sana'a,6.585000000000001,111.44373168607,140.32775204845,119.618822675031
2021,4,Sana'a,35.104,59.6685082872928,83.7879447103317,109.564894590913
2021,5,Sana'a,12.587,136.287023803657,110.320723684211,113.808907409392
2021,6,Sana'a,0.679,97.0812906168054,106.42668647188,117.162500766533
2021,7,Sana'a,32.772,92.9603577076177,122.887554681827,112.400044250406
2021,8,Sana'a,54.015,229.312498868348,197.897623400366,124.224027036766
2021,9,Sana'a,3.206,68.6359425161054,155.580560306458,122.579835485361
2021,10,Sana'a,0.146,120.384651119576,163.908879389643,120.809852343217
2021,11,Sana'a,2.876,101.820197727063,74.6536386174712,119.38065398735
2021,12,Sana'a,2.497,103.227051648267,119.320448448999,112.834623046565
2022,1,Sana'a,1.506,113.809602375846,114.398037488992,111.285468604497
2022,2,Sana'a,2.6719999999999997,109.087902092119,118.586905871389,111.024445403314
2022,3,Sana'a,6.585000000000001,109.83606557377,123.839211495072,109.802385182795
2022,4,Sana'a,9.604,59.6804324496204,73.8846681615851,105.618897858529
2016,1,Aden,0.0,116.666666666667,115.979144303021,95.7894818854694
2016,2,Aden,1.166,107.258298654795,120.940523513088,99.6921641065526
2016,3,Aden,1.958,121.939685938615,138.468355365187,99.1132237871675
2016,4,Aden,0.958,109.643408194754,132.815930945711,98.9861869447651
2016,5,Aden,0.042,118.390804597701,140.613862826387,100.600378281304
2016,6,Aden,0.0,100.0,124.835094969403,101.88971654656
2016,7,Aden,2.458,103.924705882353,120.940911453821,101.796454038863
2016,8,Aden,1.208,130.927835051546,132.575046904315,102.783830386948
2016,9,Aden,4.5,107.802457082418,134.08018083904,103.731365401144
2016,10,Aden,0.33399999999999996,114.906461951256,137.621263948859,104.865238794587
2016,11,Aden,0.0,101.653057159928,119.84126984127,105.681179407435
2016,12,Aden,3.0,101.518181818182,116.135279064942,105.353595356429
2017,1,Aden,0.0,115.275,116.607882226652,104.226723802104
2017,2,Aden,1.166,107.267976386335,120.633015825396,102.971650787478
2017,3,Aden,1.958,133.092433975732,146.473672550033,101.949687010955
2017,4,Aden,0.958,111.074918566775,143.552661467404,101.466583934272
2017,5,Aden,0.042,114.179310344828,147.588915557495,101.233872097614
2017,6,Aden,0.0,130.282812188807,146.689978542478,101.367629297034
2017,7,Aden,2.458,105.487058823529,144.758274129267,100.685946971148
2017,8,Aden,1.208,116.832989690722,144.285490931832,100.111625988803
2017,9,Aden,4.5,151.200065088276,159.284622033109,99.2923838749392
2017,10,Aden,0.33399999999999996,128.262651859581,167.997532664162,98.8017724439178
2017,11,Aden,0.0,100.0,164.031746031746,98.3061302511252
2017,12,Aden,3.0,100.0,126.225880074694,98.0648404513993
2018,1,Aden,0.0,100.35,100.32203649747,100.081184261784
2018,2,Aden,1.166,107.267976386335,105.947648691217,96.9700174995139
2018,3,Aden,1.958,116.363311920057,119.400339709032,97.4113458528952
2018,4,Aden,0.958,103.223041316647,122.419928825623,98.2808092866063
2018,5,Aden,0.042,108.432183908046,122.743472252527,98.5240501572988
2018,6,Aden,0.0,169.288986257718,165.572597949615,98.5111863135208
2018,7,Aden,2.458,112.16,179.422976953734,98.7230595060628
2018,8,Aden,1.208,98.2762886597938,162.859599749844,99.3572778521049
2018,9,Aden,4.5,104.743308111626,111.076391197394,99.5627262365059
2018,10,Aden,0.33399999999999996,134.77677573228,128.262210508608,99.5568102312623
2018,11,Aden,0.0,111.611232822147,140.730158730159,98.6904680931574
2018,12,Aden,3.0,99.6181818181818,140.044263088734,98.0745978207501
2019,1,Aden,0.0,100.0,108.618310075142,98.1820802493183
2019,2,Aden,1.166,106.455046936998,104.68761719043,97.4561151079137
2019,3,Aden,1.958,115.98857958601,118.15966324496,96.7527386541471
2019,4,Aden,0.958,102.863020744043,121.147876126297,97.8181955623729
2019,5,Aden,0.042,92.3402298850575,109.404320314205,99.2404920204297
2019,6,Aden,0.0,148.954391555467,135.102916633553,101.037545332986
2019,7,Aden,2.458,103.134117647059,138.260266851499,102.187026506275
2019,8,Aden,1.208,117.525773195876,157.645403377111,101.897641809656
2019,9,Aden,4.5,108.485883980148,123.276377900406,101.545236887995
2019,10,Aden,0.33399999999999996,158.381158232094,161.689003532776,101.657884286894
2019,11,Aden,0.0,104.152559251145,159.003174603175,103.850414711164
2019,12,Aden,3.0,101.518181818182,158.212877792378,108.999573017517
2020,1,Aden,0.0,158.333333333333,170.288299340592,115.994701986755
2020,2,Aden,1.166,113.713345591793,177.506937673442,118.290258603928
2020,3,Aden,1.958,116.363311920057,175.703419245255,111.21220657277
2020,4,Aden,0.958,129.65026572947,150.806390550466,111.151943607584
2020,5,Aden,0.042,147.889655172414,176.376463742818,123.84493650733
2020,6,Aden,0.0,128.629755028879,191.726933163792,131.370669012206
2020,7,Aden,2.458,144.705882352941,211.185236527465,129.324803552319
2020,8,Aden,1.208,151.546391752577,208.466228893058,122.514596620209
2020,9,Aden,4.5,105.093157594988,177.295392593578,115.823318650739
2020,10,Aden,0.33399999999999996,93.1653871953492,133.415577861268,112.721240332554
2020,11,Aden,0.0,100.418243377813,98.4190476190476,110.622844647298
2020,12,Aden,3.0,110.227272727273,101.729026903659,109.767126720127
2021,1,Aden,0.0,102.083333333333,110.864898021776,108.53782625633
2021,2,Aden,1.166,107.664763379464,116.252906322658,107.735407349796
2021,3,Aden,1.958,121.564953604568,125.54464219777,106.263067292645
2021,4,Aden,0.958,109.651980113149,132.823502687968,105.872950129059
2021,5,Aden,0.042,139.080459770115,156.680485853517,109.081617057048
2021,6,Aden,0.0,104.142601075483,146.030358420091,113.524468898702
2021,7,Aden,2.458,105.101176470588,145.122162536822,113.61469439253
2021,8,Aden,1.208,158.070103092784,162.531269543465,112.725362723577
2021,9,Aden,4.5,141.363599381661,184.21647496842,110.222946339244
2021,10,Aden,0.33399999999999996,133.845121860326,193.455952447709,107.563772053123
2021,11,Aden,0.0,100.418243377813,161.377777777778,106.146981861224
2021,12,Aden,3.0,100.754545454545,132.270558129885,105.330802141625
2022,1,Aden,0.0,116.325,115.979144303021,105.005843396961
2022,2,Aden,1.166,107.664763379464,121.255531388285,103.613299630566
2022,3,Aden,1.958,118.219129193433,135.396204120818,104.583959311424
2022,4,Aden,0.083,112.506428938797,132.505489513137,105.518607701987
2016,1,Lahj,0.465,114.975805790208,130.665521115591,92.3814310657161
2016,2,Lahj,3.5469999999999997,114.363589166739,127.323517812541,101.144310235219
2016,3,Lahj,6.493,125.288488601182,139.416546041643,101.587270357033
2016,4,Lahj,6.223000000000001,92.7981903772085,118.421766247853,99.2316119786008
2016,5,Lahj,10.236,134.997195737521,130.479946476989,108.562356374388
2016,6,Lahj,0.443,104.471043830312,118.648735190522,109.925779856452
2016,7,Lahj,16.736,101.569826707441,124.44572123834,102.638494378031
2016,8,Lahj,16.747999999999998,150.230331821781,137.805988266235,108.510547903696
2016,9,Lahj,18.026,83.9388979814512,119.545563645092,107.252313664407
2016,10,Lahj,3.824,88.9672232529375,111.530838484278,101.905352176998
2016,11,Lahj,0.609,110.580442740108,86.4010734776976,100.324318214183
2016,12,Lahj,3.031,106.742847173761,97.4662596991873,98.7766728003723
2017,1,Lahj,0.465,110.186172393997,121.340294759104,108.966278302306
2017,2,Lahj,3.5469999999999997,111.828329151164,122.229525437097,97.4086519541065
2017,3,Lahj,6.493,135.730368702505,142.79590246075,98.3865173730863
2017,4,Lahj,6.223000000000001,102.054166411934,130.647202386333,98.3628504020116
2017,5,Lahj,10.236,129.506449803702,137.589351737737,96.5557347301277
2017,6,Lahj,0.443,176.9113418999,159.894332372719,103.237349213601
2017,7,Lahj,16.736,110.057764186205,167.08462890361,103.145852266613
2017,8,Lahj,16.747999999999998,129.169365867703,157.386708476634,99.8378062609532
2017,9,Lahj,18.026,135.486452082197,138.687094967597,100.457832708682
2017,10,Lahj,3.824,106.732632446918,132.74489384574,101.977279955636
2017,11,Lahj,0.609,99.224333275231,126.145197112715,98.8709537105428
2017,12,Lahj,3.031,102.756454989532,106.8399955871,96.3825930212313
2018,1,Lahj,0.465,106.028048880505,106.357808472672,101.219684877195
2018,2,Lahj,3.5469999999999997,114.242450462923,117.727093466544,95.1237853056035
2018,3,Lahj,6.493,111.342527441599,122.230263890435,95.4239596648384
2018,4,Lahj,6.223000000000001,99.1685516904078,114.110096718792,97.2005349807014
2018,5,Lahj,10.236,111.811553561413,112.613120180288,98.1101203226165
2018,6,Lahj,0.443,243.03819750044,184.367595260967,100.637584806953
2018,7,Lahj,16.736,127.312266394835,203.092469920238,104.416353686853
2018,8,Lahj,16.747999999999998,87.8715900093572,163.28899453773,101.886845500467
2018,9,Lahj,18.026,97.9850881978542,100.190015201216,98.594839219243
2018,10,Lahj,3.824,105.438054009483,95.6244961031981,96.3737091192789
2018,11,Lahj,0.609,134.425658009413,110.908291689802,98.6934181632607
2018,12,Lahj,3.031,102.015003489184,120.225793402714,99.2313522260572
2019,1,Lahj,0.465,102.41942097925,129.581653558919,98.1077769612088
2019,2,Lahj,3.5469999999999997,105.07052003115,107.309057447088,95.9252868343777
2019,3,Lahj,6.493,110.448916408669,113.172252533125,94.8688688358325
2019,4,Lahj,6.223000000000001,87.7972733386318,100.338967730272,94.5472324837799
2019,5,Lahj,10.236,74.7223780145822,82.3303637452023,95.9321901683033
2019,6,Lahj,0.443,238.831191691604,154.940762087736,103.719688266526
2019,7,Lahj,16.736,111.321780496092,170.366364742463,111.402815068147
2019,8,Lahj,16.747999999999998,106.298135751817,168.473093263201,110.008090943454
2019,9,Lahj,18.026,83.6006546644845,97.8138251060085,103.334958992223
2019,10,Lahj,3.824,201.57905586477,136.749193765117,105.523596715135
2019,11,Lahj,0.609,130.712916158271,154.721913751619,112.889335621422
2019,12,Lahj,3.031,106.19330076762,206.174383113301,112.201180994389
2020,1,Lahj,0.465,141.74526367588,159.705240896173,111.72734762277
2020,2,Lahj,3.5469999999999997,126.780306307865,165.0322071776,112.222262585899
2020,3,Lahj,6.493,111.764705882353,154.876962476339,107.709961551106
2020,4,Lahj,6.223000000000001,116.781805954637,133.951007864051,109.459884208239
2020,5,Lahj,10.236,189.51205832866,171.752526497412,121.86114496388
2020,6,Lahj,0.443,188.012673825031,207.92507204611,124.873981635378
2020,7,Lahj,16.736,189.731566428814,249.263214816818,129.421701460688
2020,8,Lahj,16.747999999999998,182.915856906356,229.584766336233,135.157117374911
2020,9,Lahj,18.026,134.995453718858,191.737338987119,123.721301369903
2020,10,Lahj,3.824,87.8540507111936,149.910978231658,112.789009130968
2020,11,Lahj,0.609,108.776363953286,117.774847307052,107.360023139465
2020,12,Lahj,3.031,112.962316817865,98.3341301070128,106.41012072817
2021,1,Lahj,0.465,104.863446239646,120.395215121274,107.192776329278
2021,2,Lahj,3.5469999999999997,118.689971445877,127.86249507033,108.417703508613
2021,3,Lahj,6.493,119.617224880383,130.848457855473,107.223543061111
2021,4,Lahj,6.223000000000001,87.8156141101669,113.35532857272,104.84263599582
2021,5,Lahj,10.236,164.116657319125,143.054332899046,112.66776302749
2021,6,Lahj,0.443,106.201959748871,133.608709574127,122.900649687639
2021,7,Lahj,16.736,100.530071355759,142.473299986481,113.772559502897
2021,8,Lahj,16.747999999999998,170.744259699129,152.579405219502,120.525317780395
2021,9,Lahj,18.026,163.658847063102,174.481958556685,123.511434799577
2021,10,Lahj,3.824,136.458462172748,177.269215264714,123.607914774009
2021,11,Lahj,0.609,112.802858636918,164.350823616509,125.334167447494
2021,12,Lahj,3.031,105.809490579204,140.370683631817,119.004245798867
2022,1,Lahj,0.465,115.20544574756,126.363095631485,115.375284953963
2022,2,Lahj,3.5469999999999997,116.66522453924,129.223084001577,113.798928344383
2022,3,Lahj,6.493,115.880945679707,133.609843001893,110.15227234358
2022,4,Lahj,1.719,92.7798496056734,113.567748350357,107.860310019764
2016,1,Marib,5.182,104.510594046536,110.161537321543,98.773293558596
2016,2,Marib,3.8419999999999996,105.888694246058,111.58473560177,100.181830440191
2016,3,Marib,6.454,117.873706742776,116.800725982758,100.585178560947
2016,4,Marib,13.702000000000002,90.0284150705115,105.326441979828,99.7501195468761
2016,5,Marib,1.236,218.518698633468,174.38806503484,102.946620984093
2016,6,Marib,1.058,104.802727715538,176.9945025476,104.817550270238
2016,7,Marib,23.472,101.119471462654,192.169273229071,105.072893580676
2016,8,Marib,34.45,245.274516490476,226.540930642387,106.075058959443
2016,9,Marib,1.559,76.4198201460559,173.732261585789,108.363994855823
2016,10,Marib,0.0,100.02,180.740590727817,105.211436714481
2016,11,Marib,3.093,112.011378234538,80.8937595487131,103.820463051407
2016,12,Marib,5.423,110.932015187334,119.095375917076,103.977454336735
2017,1,Marib,5.182,106.687898089172,119.088079830065,100.954484424065
2017,2,Marib,3.8419999999999996,104.406414229888,113.267457725224,103.195620108534
2017,3,Marib,6.454,114.855511951481,115.530256156416,102.583721484285
2017,4,Marib,13.702000000000002,114.339086508104,119.600875776175,103.277164622919
2017,5,Marib,1.236,109.298254145796,120.007742242868,102.583584255113
2017,6,Marib,1.058,126.322454943984,124.60109949048,102.526148425781
2017,7,Marib,23.472,133.743194469933,137.276908923643,102.622242939525
2017,8,Marib,34.45,217.64261704097,218.564595309025,103.107774602609
2017,9,Marib,1.559,143.143822801618,196.556514835765,103.725639354999
2017,10,Marib,0.0,100.04,197.516824526421,102.058208835483
2017,11,Marib,3.093,100.935951550743,142.316958514514,101.787007230292
2017,12,Marib,5.423,108.589440504334,108.783738305176,101.661817771304
2018,1,Marib,5.182,106.869881710646,111.648471076421,99.8802113852454
2018,2,Marib,3.8419999999999996,109.041908098639,114.875759705627,101.827041619426
2018,3,Marib,6.454,106.87120941848,113.867920636885,101.330221220146
2018,4,Marib,13.702000000000002,90.3178278257209,101.668999676968,100.273308892639
2018,5,Marib,1.236,133.321986091524,117.792269668275,100.625207311473
2018,6,Marib,1.058,118.051631758402,123.012201662644,101.252821931843
2018,7,Marib,23.472,123.264207499847,146.027598896044,100.653711529551
2018,8,Marib,34.45,82.8177522287719,97.0670918474384,99.8523673577224
2018,9,Marib,1.559,81.2149194278472,86.5662966585861,100.0061402641
2018,10,Marib,0.0,100.96,79.4631729810568,100.345380401158
2018,11,Marib,3.093,106.157093044595,83.9640380773299,102.996678892783
2018,12,Marib,5.423,110.280106024787,114.821296358619,105.106301659778
2019,1,Marib,5.182,106.92837644612,115.66961418762,104.800013112551
2019,2,Marib,3.8419999999999996,104.830885325428,113.30466779675,102.885139300142
2019,3,Marib,6.454,118.594363182305,118.104195025368,101.258817558119
2019,4,Marib,13.702000000000002,116.696484950537,123.315746024909,100.95403903549
2019,5,Marib,1.236,87.5455915965569,109.582514442261,100.469532929371
2019,6,Marib,1.058,147.403799318071,118.362831858407,104.351667545434
2019,7,Marib,23.472,104.141432678779,110.973321067157,106.9528724788
2019,8,Marib,34.45,95.71296341404,107.936474636009,107.245579862048
2019,9,Marib,1.559,59.7471181121371,79.5545726477552,106.946344325543
2019,10,Marib,0.0,102.24,76.8273305084746,105.42050063841
2019,11,Marib,3.093,101.137823453845,61.8315900810906,106.670360562787
2019,12,Marib,5.423,108.09513575471,109.948172578582,105.760256467801
2020,1,Marib,5.182,105.60249577538,112.478387590772,105.04300506882
2020,2,Marib,3.8419999999999996,106.515294434712,113.866953322033,104.081518927427
2020,3,Marib,6.454,110.260435247949,113.476054943695,101.920302740478
2020,4,Marib,13.702000000000002,111.008208798148,116.140842037256,101.440608562305
2020,5,Marib,1.236,206.132373680883,175.498779107855,106.359179802894
2020,6,Marib,1.058,109.858743302484,183.561276481631,112.846414698978
2020,7,Marib,23.472,167.877898085276,224.864765409384,113.979434045475
2020,8,Marib,34.45,269.832415842549,271.675827633953,117.522864336766
2020,9,Marib,1.559,102.528818878629,215.761493641815,120.518852316415
2020,10,Marib,0.0,100.05,209.929586241276,114.788468101944
2020,11,Marib,3.093,100.935951550743,102.776471970854,111.257431699747
2020,12,Marib,5.423,110.473529622466,110.560678468062,109.752672333006
2021,1,Marib,5.182,135.142337189653,134.436595366299,108.948564653754
2021,2,Marib,3.8419999999999996,110.113192292144,134.605366519205,108.280405516968
2021,3,Marib,6.454,112.158401712451,135.523656313163,107.883060965883
2021,4,Marib,13.702000000000002,76.9259103346664,95.7646889917806,105.67497265537
2021,5,Marib,1.236,135.666002042503,113.855636948365,108.12118317957
2021,6,Marib,1.058,105.942523136873,111.930142129257,108.875341799469
2021,7,Marib,23.472,101.241818070594,129.979760809568,107.52556788049
2021,8,Marib,34.45,182.277001023043,172.569546427223,111.44725062808
2021,9,Marib,1.559,96.4180095358803,146.490593855881,110.871815164406
2021,10,Marib,0.0,109.72,152.285331505484,108.230999658699
2021,11,Marib,3.093,100.935951550743,99.6679985897285,107.991121052149
2021,12,Marib,5.423,107.543520309478,114.316483812344,106.713441845219
2022,1,Marib,5.182,104.998050175484,109.504520081016,106.211934333438
2022,2,Marib,3.8419999999999996,104.069532408031,110.03018150246,105.344562836417
2022,3,Marib,6.454,110.902604352479,111.966340799406,104.210675330863
2022,4,Marib,4.11,75.5419911597559,90.9694555112882,103.478745389888
2016,1,Al Mahwit,1.846,111.291626252829,159.30035095664,89.7634409809834
2016,2,Al Mahwit,3.525,117.564143173899,152.388445543442,108.189762748569
2016,3,Al Mahwit,7.423,130.874197314653,141.948246364414,102.731087459447
2016,4,Al Mahwit,45.602,107.274372628868,124.353306904714,97.6280271131963
2016,5,Al Mahwit,34.423,133.815407916367,132.162818637693,116.298316840628
2016,6,Al Mahwit,1.051,89.4940948351842,117.358373748839,115.037808233543
2016,7,Al Mahwit,37.628,96.743304573338,115.957157429446,99.2555370137872
2016,8,Al Mahwit,57.641000000000005,282.594596469323,210.147675875974,123.989016541012
2016,9,Al Mahwit,7.769,88.520096241076,191.143945472824,125.556675025188
2016,10,Al Mahwit,3.1029999999999998,93.3062880324544,194.021463862157,113.048212032243
2016,11,Al Mahwit,2.807,118.968,92.3682219419924,109.611863558508
2016,12,Al Mahwit,2.782,112.630920744099,113.439688355053,106.017746380602
2017,1,Al Mahwit,1.846,109.117361784675,128.953922789539,108.317840359603
2017,2,Al Mahwit,3.525,112.994931897371,124.64313813645,101.800714941196
2017,3,Al Mahwit,7.423,168.585814360771,165.055603079555,109.288980539558
2017,4,Al Mahwit,45.602,89.7810727089207,123.112682885093,103.432698764789
2017,5,Al Mahwit,34.423,143.286972904084,139.044870455495,103.900741733534
2017,6,Al Mahwit,1.051,228.550443621834,166.304818904138,125.883409320163
2017,7,Al Mahwit,37.628,141.883197845494,185.673807095092,107.984197594177
2017,8,Al Mahwit,57.641000000000005,143.998196510942,184.492398234429,98.5867543767522
2017,9,Al Mahwit,7.769,167.556107758451,162.740377964085,108.062056396269
2017,10,Al Mahwit,3.1029999999999998,113.313664023603,159.052379086591,105.934958306675
2017,11,Al Mahwit,2.807,101.128,161.4745691467,100.583852205999
2017,12,Al Mahwit,2.782,102.712208847897,112.308120391411,95.7977307699599
2018,1,Al Mahwit,1.846,108.18784351762,108.496547039511,117.711127669708
2018,2,Al Mahwit,3.525,130.55907507127,129.330111273463,100.443056200829
2018,3,Al Mahwit,7.423,150.430531231757,162.997219846022,100.774042928391
2018,4,Al Mahwit,45.602,100.981518220737,131.520406126116,98.1552647064992
2018,5,Al Mahwit,34.423,107.672558689348,114.817958629336,113.354844190114
2018,6,Al Mahwit,1.051,136.009753804571,117.225260551027,110.830807374634
2018,7,Al Mahwit,37.628,124.746895416687,124.22418678454,101.609155738806
2018,8,Al Mahwit,57.641000000000005,115.608850969375,128.576099395128,103.513571786108
2018,9,Al Mahwit,7.769,121.009348006153,122.703669885541,101.621836491321
2018,10,Al Mahwit,3.1029999999999998,170.053475935829,129.673837214858,98.1254974149123
